Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.75-160,resnet,MultiStream,55.926176,66.750,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.75-160/multistream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.75-160,resnet,Offline,171.319,66.750,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.75-160/offline,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.75-192,resnet,SingleStream,8.654687,68.834,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.75-192/singlestream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.75-192,resnet,MultiStream,79.53972,68.834,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.75-192/multistream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.75-192,resnet,Offline,118.749,68.834,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.75-192/offline,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-1.0-128,resnet,SingleStream,4.960007,64.794,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-1.0-128/singlestream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-1.0-128,resnet,MultiStream,44.0528,64.794,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-1.0-128/multistream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_uint8-1.0-128,resnet,Offline,206.053,64.794,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_uint8-1.0-128/offline,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,efficientnet-int8-lite4,resnet,SingleStream,77.966978,78.544,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/efficientnet-int8-lite4/singlestream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,efficientnet-int8-lite4,resnet,MultiStream,774.951448,78.544,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/efficientnet-int8-lite4/multistream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,efficientnet-int8-lite4,resnet,Offline,13.1499,78.544,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/efficientnet-int8-lite4/offline,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.5-224,resnet,SingleStream,4.462657,63.664,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.5-224/singlestream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.5-224,resnet,MultiStream,40.884904,63.664,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.5-224/multistream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.5-224,resnet,Offline,229.466,63.664,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.5-224/offline,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-192,resnet,SingleStream,2.997341,59.324,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-192/singlestream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-192,resnet,MultiStream,27.611816,59.324,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-192/multistream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-192,resnet,Offline,341.237,59.324,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-192/offline,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.5-192,resnet,SingleStream,5.790662,63.244,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.5-192/singlestream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.5-192,resnet,MultiStream,55.56148,63.244,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.5-192/multistream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v1-precision_float-0.5-192,resnet,Offline,179.451,63.244,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v1-precision_float-0.5-192/offline,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-128,resnet,SingleStream,1.576499,52.172,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-128/singlestream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-128,resnet,MultiStream,14.571168,52.172,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-128/multistream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.35-128,resnet,Offline,661.711,52.172,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.35-128/offline,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.75-128,resnet,SingleStream,4.120544,64.038,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.75-128/singlestream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.75-128,resnet,MultiStream,37.62244,64.038,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.75-128/multistream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.75-128,resnet,Offline,247.393,64.038,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.75-128/offline,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.75-224,resnet,SingleStream,8.031067,68.720,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.75-224/singlestream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.75-224,resnet,MultiStream,73.947528,68.720,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.75-224/multistream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.75-224,resnet,Offline,126.827,68.720,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.75-224/offline,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.35-160,resnet,SingleStream,1.709924,54.586,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.35-160/singlestream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.35-160,resnet,MultiStream,16.550872,54.586,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.35-160/multistream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Latency (ms)
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_uint8-0.35-160,resnet,Offline,610.196,54.586,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_uint8-0.35-160/offline,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,1,False,Samples/s
cTuning,available,open,"edge","0b8dec187f3b (auto detected)",0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config,mobilenet-v2-precision_float-0.5-128,resnet,SingleStream,2.136347,58.402,1,"AMD Ryzen 5 5500U with Radeon Graphics",1,6,"N/A","0",open/cTuning/results/0b8dec187f3b-tflite_cpp-cpu-tflite-vmaster-default_config/mobilenet-v2-precision_float-0.5-128/singlestream,"tflite vmaster","Ubuntu 23.04 (linux-5.10.16.3-microsoft-standard-WSL2-glibc2.37)"," Result taken by Anandhu S. Powered by MLCommons Collective Mind framework (CK2). ",1,0,v3.1,0,False,Latency (ms)
